period,period_type,remaining_seconds_in_period,relevant_team,away_team,home_team,away_score,home_score,description
1,QUARTER,197.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,19,15,Turnover by G. Hayward (bad pass; steal by C. Capela)
1,QUARTER,185.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,15,Shooting foul by C. Johnson (drawn by J. Harden)
1,QUARTER,185.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,15,J. Harden misses free throw 1 of 2
1,QUARTER,185.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,15,Offensive rebound by Team
1,QUARTER,185.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,15,P. Beverley enters the game for J. Terry
1,QUARTER,185.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,16,J. Harden makes free throw 2 of 2
1,QUARTER,173.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,19,16,Turnover by G. Hayward (bad pass; steal by J. Harden)
1,QUARTER,170.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,19,16,Turnover by J. Harden (lost ball; steal by C. Johnson)
1,QUARTER,154.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,T. Burke makes 2-pt jump shot from 20 ft
1,QUARTER,138.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,16,Shooting foul by C. Johnson (drawn by C. Capela)
1,QUARTER,138.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,Utah full timeout
1,QUARTER,138.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,16,M. Thornton enters the game for J. Harden
1,QUARTER,138.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,T. Lyles enters the game for R. Gobert
1,QUARTER,138.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,16,C. Capela misses free throw 1 of 2
1,QUARTER,138.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,16,Offensive rebound by Team
1,QUARTER,138.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,16,C. Capela misses free throw 2 of 2
1,QUARTER,137.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,Defensive rebound by T. Lyles
1,QUARTER,123.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,Offensive foul by T. Lyles (drawn by C. Brewer)
1,QUARTER,123.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,16,Turnover by T. Lyles (offensive foul)
1,QUARTER,114.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,18,M. Thornton makes 2-pt layup at rim (assist by P. Beverley)
1,QUARTER,97.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,18,T. Lyles misses 2-pt jump shot from 12 ft
1,QUARTER,97.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,18,Defensive rebound by Team
1,QUARTER,83.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,21,18,C. Capela misses 2-pt layup from 2 ft (block by T. Lyles)
1,QUARTER,82.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,21,18,Defensive rebound by T. Booker
1,QUARTER,74.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,23,18,T. Burke makes 2-pt jump shot from 5 ft
1,QUARTER,64.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,23,18,M. Thornton misses 3-pt jump shot from 24 ft
1,QUARTER,63.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,23,18,Defensive rebound by T. Booker
1,QUARTER,42.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,18,G. Hayward makes 2-pt jump shot from 19 ft
1,QUARTER,35.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,25,20,C. Capela makes 2-pt layup from 1 ft (assist by P. Beverley)
1,QUARTER,14.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,20,T. Burke misses 2-pt layup from 4 ft (block by M. Harrell)
1,QUARTER,14.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,20,Offensive rebound by Team
1,QUARTER,13.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,20,Turnover by T. Burke (bad pass; steal by C. Capela)
1,QUARTER,9.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,25,22,M. Thornton makes 2-pt layup from 1 ft (assist by P. Beverley)
1,QUARTER,0.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,22,G. Hayward misses 3-pt jump shot from 26 ft
1,QUARTER,0.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,22,Offensive rebound by Team
2,QUARTER,697.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,22,Shooting foul by P. Beverley (drawn by T. Lyles)
2,QUARTER,697.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,22,T. Lyles misses free throw 1 of 2
2,QUARTER,697.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,25,22,Offensive rebound by Team
2,QUARTER,697.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,26,22,T. Lyles makes free throw 2 of 2
2,QUARTER,677.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,22,Turnover by M. Thornton (bad pass; steal by T. Lyles)
2,QUARTER,676.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,26,22,Utah full timeout
2,QUARTER,676.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,22,M. Harrell enters the game for C. Capela
2,QUARTER,656.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,26,22,R. Hood misses 3-pt jump shot from 25 ft
2,QUARTER,656.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,22,Defensive rebound by T. Jones
2,QUARTER,632.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,24,C. Brewer makes 2-pt jump shot from 20 ft
2,QUARTER,608.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,26,24,T. Lyles misses 2-pt jump shot from 8 ft
2,QUARTER,607.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,24,Defensive rebound by T. Jones
2,QUARTER,595.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,26,27,C. Brewer makes 3-pt jump shot from 23 ft (assist by P. Beverley)
2,QUARTER,572.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,28,27,T. Booker makes 2-pt layup from 1 ft (assist by T. Burke)
2,QUARTER,556.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,28,29,T. Jones makes 2-pt layup from 1 ft (assist by C. Brewer)
2,QUARTER,535.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,J. Ingles makes 3-pt jump shot from 24 ft (assist by T. Lyles)
2,QUARTER,514.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,M. Thornton misses 2-pt jump shot from 17 ft
2,QUARTER,513.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,Defensive rebound by T. Booker
2,QUARTER,491.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,J. Ingles misses 3-pt jump shot from 26 ft
2,QUARTER,489.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,Offensive rebound by T. Booker
2,QUARTER,473.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,Turnover by T. Burke (lost ball; steal by P. Beverley)
2,QUARTER,472.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,Personal foul by J. Ingles (drawn by P. Beverley)
2,QUARTER,472.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,J. Withey enters the game for T. Booker
2,QUARTER,472.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,J. Harden enters the game for M. Harrell
2,QUARTER,472.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,C. Capela enters the game for C. Brewer
2,QUARTER,472.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,T. Ariza enters the game for M. Thornton
2,QUARTER,453.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,T. Jones misses 2-pt layup from 1 ft
2,QUARTER,451.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,Offensive rebound by T. Jones
2,QUARTER,448.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,T. Jones misses 2-pt layup from 1 ft (block by T. Lyles)
2,QUARTER,447.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,Offensive rebound by C. Capela
2,QUARTER,444.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,J. Harden misses 3-pt jump shot from 24 ft
2,QUARTER,444.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,Defensive rebound by Team
2,QUARTER,422.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,29,R. Hood misses 3-pt jump shot from 24 ft
2,QUARTER,421.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,29,Defensive rebound by T. Jones
2,QUARTER,408.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,31,31,J. Harden makes 2-pt layup from 1 ft
2,QUARTER,392.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,31,T. Burke misses 3-pt jump shot from 25 ft
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,31,Offensive rebound by J. Withey
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,31,31,Shooting foul by C. Capela (drawn by J. Withey)
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,32,31,J. Withey makes free throw 1 of 2
2,QUARTER,391.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,32,31,J. Terry enters the game for P. Beverley
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,32,31,R. Neto enters the game for J. Ingles
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,32,31,G. Hayward enters the game for T. Burke
2,QUARTER,391.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,33,31,J. Withey makes free throw 2 of 2
2,QUARTER,378.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,33,31,T. Ariza misses 3-pt jump shot from 22 ft
2,QUARTER,377.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,33,31,Defensive rebound by R. Hood
2,QUARTER,365.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,35,31,T. Lyles makes 2-pt dunk at rim (assist by R. Neto)
2,QUARTER,340.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,35,31,J. Harden misses 3-pt jump shot from 22 ft
2,QUARTER,338.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,35,31,Defensive rebound by Team
2,QUARTER,338.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,35,31,Official timeout
2,QUARTER,338.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,35,31,C. Brewer enters the game for T. Jones
2,QUARTER,315.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,37,31,T. Lyles makes 2-pt jump shot from 13 ft (assist by G. Hayward)
2,QUARTER,300.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,37,33,J. Terry makes 2-pt jump shot from 8 ft
2,QUARTER,287.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,37,33,Offensive foul by T. Lyles (drawn by J. Harden)
2,QUARTER,287.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,37,33,Turnover by T. Lyles (offensive foul)
2,QUARTER,287.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,37,33,C. Johnson enters the game for R. Hood
2,QUARTER,287.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,37,33,J. Ingles enters the game for T. Lyles
2,QUARTER,274.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,37,35,J. Harden makes 2-pt layup from 2 ft
2,QUARTER,251.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,40,35,J. Ingles makes 3-pt jump shot from 24 ft (assist by J. Withey)
2,QUARTER,240.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,40,35,J. Harden misses 2-pt layup from 3 ft
2,QUARTER,240.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,40,35,Offensive rebound by C. Capela
2,QUARTER,240.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,40,35,Shooting foul by C. Johnson (drawn by C. Capela)
2,QUARTER,240.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,40,36,C. Capela makes free throw 1 of 2
2,QUARTER,240.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,40,36,R. Hood enters the game for C. Johnson
2,QUARTER,240.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,40,37,C. Capela makes free throw 2 of 2
2,QUARTER,227.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,40,37,Shooting foul by C. Brewer (drawn by R. Hood)
2,QUARTER,227.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,41,37,R. Hood makes free throw 1 of 2
2,QUARTER,227.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,42,37,R. Hood makes free throw 2 of 2
2,QUARTER,217.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,42,37,J. Harden misses 2-pt layup from 2 ft (block by J. Withey)
2,QUARTER,216.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,42,37,Defensive rebound by R. Neto
2,QUARTER,208.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,J. Ingles makes 2-pt layup from 2 ft (assist by R. Neto)
2,QUARTER,203.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,Houston full timeout
2,QUARTER,203.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Burke enters the game for R. Neto
2,QUARTER,203.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,M. Thornton enters the game for C. Brewer
2,QUARTER,188.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,J. Terry misses 2-pt jump shot from 14 ft
2,QUARTER,187.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,Offensive rebound by C. Capela
2,QUARTER,180.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,C. Capela misses 2-pt layup from 1 ft
2,QUARTER,179.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,Offensive rebound by T. Ariza
2,QUARTER,179.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Ariza misses 2-pt layup from 1 ft
2,QUARTER,178.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Defensive rebound by J. Withey
2,QUARTER,153.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Burke misses 2-pt jump shot from 18 ft
2,QUARTER,152.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Offensive rebound by J. Ingles
2,QUARTER,151.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Turnover by J. Ingles (step out of bounds)
2,QUARTER,151.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,P. Beverley enters the game for J. Terry
2,QUARTER,137.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,M. Thornton misses 2-pt jump shot from 7 ft
2,QUARTER,136.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Defensive rebound by J. Withey
2,QUARTER,128.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Personal foul by T. Ariza (drawn by J. Withey)
2,QUARTER,128.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Jones enters the game for C. Capela
2,QUARTER,120.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Burke misses 3-pt jump shot from 25 ft
2,QUARTER,119.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,Defensive rebound by T. Ariza
2,QUARTER,109.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,Turnover by J. Harden (bad pass)
2,QUARTER,109.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Booker enters the game for J. Ingles
2,QUARTER,92.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Turnover by T. Burke (bad pass; steal by T. Ariza)
2,QUARTER,87.0,HOUSTON ROCKETS,UTAH JAZZ,HOUSTON ROCKETS,44,37,T. Ariza misses 2-pt layup from 2 ft
2,QUARTER,86.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,Defensive rebound by T. Burke
2,QUARTER,71.0,UTAH JAZZ,UTAH JAZZ,HOUSTON ROCKETS,44,37,R. Hood misses 3-pt jump shot from 23 ft
